crop,series_id,Commodity,State,District,Market,latitude,longitude,mean_arrival,std_arrival,mean_price,neighbor_degree_75km,neighbor_degree_150km,neighbor_degree_300km,density_bucket,volume_bucket
onion,Onion||Kerala||Ernakulam||Broadway market APMC,Onion,Kerala,Ernakulam,Broadway market APMC,10.0383947,76.5074145,26.070289824104318,15.792875286615308,3841.3338412957974,24,66,151,dense,high
onion,Onion||Kerala||Ernakulam||Ernakulam APMC,Onion,Kerala,Ernakulam,Ernakulam APMC,10.0383947,76.5074145,4.421429315032621,10.513718134190112,5200.13091653011,24,66,151,dense,medium
onion,Onion||Kerala||Ernakulam||Kothamangalam APMC,Onion,Kerala,Ernakulam,Kothamangalam APMC,10.0383947,76.5074145,2.1488831460456104,1.3666743969772928,3797.761832481133,24,66,151,dense,medium
onion,Onion||Kerala||Ernakulam||North Paravur APMC,Onion,Kerala,Ernakulam,North Paravur APMC,10.0383947,76.5074145,1.0116438247053832,0.06862248352617033,5436.310711755543,24,66,151,dense,low
onion,Onion||Kerala||Ernakulam||Perumbavoor APMC,Onion,Kerala,Ernakulam,Perumbavoor APMC,10.0383947,76.5074145,4.778576358008608,1.8233743090627734,3015.330318690439,24,66,151,dense,medium
onion,Onion||Kerala||Ernakulam||Piravam APMC,Onion,Kerala,Ernakulam,Piravam APMC,10.0383947,76.5074145,0.6253462609759383,0.13656069404947546,3183.9037757122655,24,66,151,dense,low
onion,Onion||Kerala||Ernakulam||Thrippunithura APMC,Onion,Kerala,Ernakulam,Thrippunithura APMC,10.0383947,76.5074145,1.176823786073064,0.4231161388946207,3185.2507969861745,24,66,151,dense,low
onion,Onion||Kerala||Idukki||Kattappana APMC,Onion,Kerala,Idukki,Kattappana APMC,9.8154785,76.9991599,4.88517432245886,2.2381842268272663,4791.918141035967,34,78,164,dense,medium
onion,Onion||Kerala||Idukki||Thodupuzha APMC,Onion,Kerala,Idukki,Thodupuzha APMC,9.8154785,76.9991599,48.05190516064206,9.111886260834794,4316.610040110601,34,78,164,dense,high
onion,Onion||Kerala||Idukki||Vandiperiyar APMC,Onion,Kerala,Idukki,Vandiperiyar APMC,9.8154785,76.9991599,15.664997168676049,25.039322948506555,3546.977734372758,34,78,164,dense,high
onion,Onion||Kerala||Kannur||Kannur APMC,Onion,Kerala,Kannur,Kannur APMC,11.8763836,75.3737973,14.01539952384403,4.681944303834234,3225.969118082262,2,12,74,sparse,high
onion,Onion||Kerala||Kannur||Taliparamba APMC,Onion,Kerala,Kannur,Taliparamba APMC,11.8763836,75.3737973,0.037678742696195984,0.004147992026477947,3004.637397281325,2,12,74,sparse,low
onion,Onion||Kerala||Kannur||Thalasserry APMC,Onion,Kerala,Kannur,Thalasserry APMC,11.8763836,75.3737973,0.29698418012687583,0.01636000837908047,2713.9825851380983,2,12,74,sparse,low
onion,Onion||Kerala||Kasargod||Kanjangadu APMC,Onion,Kerala,Kasargod,Kanjangadu APMC,12.4914722,74.9877613,1.0355176391155685,0.18796963553959603,3110.7912021721872,1,6,42,sparse,low
onion,Onion||Kerala||Kasargod||Neeleswaram APMC,Onion,Kerala,Kasargod,Neeleswaram APMC,12.4914722,74.9877613,0.9048622388431313,0.08820466103402386,3407.0495719790083,1,6,42,sparse,low
onion,Onion||Kerala||Kollam||Anchal APMC,Onion,Kerala,Kollam,Anchal APMC,8.8870533,76.5906696,0.48350925581684956,0.045311111471769715,4229.730313643123,10,43,105,dense,low
onion,Onion||Kerala||Kollam||Chathanoor APMC,Onion,Kerala,Kollam,Chathanoor APMC,8.8870533,76.5906696,0.34644530031647475,0.04568333270046444,3850.427151310531,10,43,105,dense,low
onion,Onion||Kerala||Kollam||Kottarakkara APMC,Onion,Kerala,Kollam,Kottarakkara APMC,8.8870533,76.5906696,0.469461120258877,0.20512116411361805,3947.1052487852708,10,43,105,dense,low
onion,Onion||Kerala||Kottayam||Ettumanoor APMC,Onion,Kerala,Kottayam,Ettumanoor APMC,9.6287383,76.6455326,1.9952804566633429,0.07852265613141143,4378.815070208269,21,59,145,dense,medium
onion,Onion||Kerala||Kottayam||Kanjirappally APMC,Onion,Kerala,Kottayam,Kanjirappally APMC,9.6287383,76.6455326,5.530838152690471,115.67413752067048,5468.611788238169,21,59,145,dense,medium
onion,Onion||Kerala||Kottayam||Kottayam APMC,Onion,Kerala,Kottayam,Kottayam APMC,9.6287383,76.6455326,3.1927025850303696,0.5752804332234804,4598.859050763031,21,59,145,dense,medium
onion,Onion||Kerala||Kottayam||Pala APMC,Onion,Kerala,Kottayam,Pala APMC,9.6287383,76.6455326,7.012963508751457,0.2265482027364812,5312.336080076669,21,59,145,dense,medium
onion,Onion||Kerala||Kottayam||Pampady APMC,Onion,Kerala,Kottayam,Pampady APMC,9.6287383,76.6455326,1.9553100275329733,0.17888328463070585,3025.4085001584804,21,59,145,dense,medium
onion,Onion||Kerala||Kottayam||Thalayolaparambu APMC,Onion,Kerala,Kottayam,Thalayolaparambu APMC,9.6287383,76.6455326,0.7747357904256573,0.08581681918399701,4300.356650438456,21,59,145,dense,low
onion,Onion||Kerala||Kozhikode(Calicut)||Kallachi APMC,Onion,Kerala,Kozhikode(Calicut),Kallachi APMC,11.2450558,75.7754716,0.4,0.0,3099.5075179767005,7,30,118,sparse,low
onion,Onion||Kerala||Kozhikode(Calicut)||Palayam APMC,Onion,Kerala,Kozhikode(Calicut),Palayam APMC,11.2450558,75.7754716,49.61173528252579,19.396401535389984,2864.1271511697532,7,30,118,sparse,high
onion,Onion||Kerala||Malappuram||Kondotty APMC,Onion,Kerala,Malappuram,Kondotty APMC,11.1068448,76.1099551,16.05757004360201,8.850203917703288,2963.172139953245,15,44,147,dense,high
onion,Onion||Kerala||Malappuram||Kottakkal APMC,Onion,Kerala,Malappuram,Kottakkal APMC,11.1068448,76.1099551,2.982393219055548,0.658856604341906,3335.676298496369,15,44,147,dense,medium
onion,Onion||Kerala||Malappuram||Manjeri APMC,Onion,Kerala,Malappuram,Manjeri APMC,11.1068448,76.1099551,8.58034294928235,4.534430654897176,2948.2120878716105,15,44,147,dense,medium
onion,Onion||Kerala||Malappuram||Parappanangadi APMC,Onion,Kerala,Malappuram,Parappanangadi APMC,11.1068448,76.1099551,1.5494824731325483,0.8643314122265836,2548.1639725911973,15,44,147,dense,medium
onion,Onion||Kerala||Malappuram||Perinthalmanna APMC,Onion,Kerala,Malappuram,Perinthalmanna APMC,11.1068448,76.1099551,3.1295114080856052,1.890068488188714,2532.211027496762,15,44,147,dense,medium
onion,Onion||Kerala||Malappuram||Thirurrangadi APMC,Onion,Kerala,Malappuram,Thirurrangadi APMC,11.1068448,76.1099551,1.5597541917351159,1.4096577474912726,2513.575300069045,15,44,147,dense,medium
onion,Onion||Kerala||Palakad||Koduvayoor APMC,Onion,Kerala,Palakad,Koduvayoor APMC,10.7681928,76.65213189999999,73.72177519170054,19.93397743511199,4688.016431588414,25,65,168,dense,high
onion,Onion||Kerala||Palakad||Kollengode APMC,Onion,Kerala,Palakad,Kollengode APMC,10.7681928,76.6521319,2.945021198392778,31.196454112220096,4528.389055103395,25,65,168,dense,medium
onion,Onion||Kerala||Palakad||Palakkad APMC,Onion,Kerala,Palakad,Palakkad APMC,10.7681928,76.6521319,9.535536354747874,2.5739217620925277,5186.530696712984,25,65,168,dense,medium
onion,Onion||Kerala||Palakad||Pattambi APMC,Onion,Kerala,Palakad,Pattambi APMC,10.7681928,76.6521319,1.028095926090743,0.43410046862713275,4270.197521003796,25,65,168,dense,low
onion,Onion||Kerala||Palakad||Vadakkenchery APMC,Onion,Kerala,Palakad,Vadakkenchery APMC,10.7681928,76.6521319,0.4204775974541898,0.15681286483680257,5036.610211853243,25,65,168,dense,low
onion,Onion||Kerala||Thirssur||Chelakkara APMC,Onion,Kerala,Thirssur,Chelakkara APMC,10.3528744,76.5120396,3.330421090771075,93.43020900272693,3246.9788879275243,16,60,162,dense,medium
onion,Onion||Kerala||Thirssur||Thrissur APMC,Onion,Kerala,Thirssur,Thrissur APMC,10.3528744,76.5120396,6.356150534044606,5.8668706569707885,5360.528014207117,16,60,162,dense,medium
onion,Onion||Kerala||Thirssur||Wadakkanchery APMC,Onion,Kerala,Thirssur,Wadakkanchery APMC,10.3528744,76.5120396,0.6104377509668268,0.21932344221380812,3455.632450541215,16,60,162,dense,low
onion,Onion||Kerala||Thiruvananthapuram||Aralamoodu APMC,Onion,Kerala,Thiruvananthapuram,Aralamoodu APMC,8.4882267,76.947551,1.3546401388221725,0.44086646318430267,3750.8869790297426,6,29,91,sparse,medium
onion,Onion||Kerala||Thiruvananthapuram||Chala APMC,Onion,Kerala,Thiruvananthapuram,Chala APMC,8.4882267,76.947551,22.31469356809589,5.165245904626168,4825.974449344046,6,29,91,sparse,high
onion,Onion||Kerala||Thiruvananthapuram||Pothencode APMC,Onion,Kerala,Thiruvananthapuram,Pothencode APMC,8.4882267,76.947551,17.68510976092965,360.30872098516204,20293.65163959984,6,29,91,sparse,high
onion,Onion||Kerala||Thiruvananthapuram||Vamanapuram APMC,Onion,Kerala,Thiruvananthapuram,Vamanapuram APMC,8.4882267,76.947551,0.08013567226192672,0.05404306546112742,3549.629001385446,6,29,91,sparse,low
onion,Onion||Madhya Pradesh||Bhopal||Bhopal(F&V) APMC,Onion,Madhya Pradesh,Bhopal,Bhopal(F&V) APMC,23.2584857,77.401989,63.79861296164155,50.126622865293065,988.5798576845225,4,13,51,sparse,high
onion,Onion||Madhya Pradesh||Chhindwara||Chhindwara(F&V) APMC,Onion,Madhya Pradesh,Chhindwara,Chhindwara(F&V) APMC,22.2071897,78.798833,1.9966204831225933,1.790594388424729,1392.0694064721658,0,4,25,sparse,medium
onion,Onion||Madhya Pradesh||Dewas||Dewas(F&V) APMC,Onion,Madhya Pradesh,Dewas,Dewas(F&V) APMC,22.8057498,76.2940408,2.073749982543775,1.020686188408552,953.1305667809431,5,27,46,sparse,medium
onion,Onion||Madhya Pradesh||Dhar||Badnawar(F&V) APMC,Onion,Madhya Pradesh,Dhar,Badnawar(F&V) APMC,22.5786572,75.2258637,506.1174812879835,760.2080978319184,1045.7227610181533,9,18,53,sparse,high
onion,Onion||Madhya Pradesh||Dhar||Dhamnod APMC,Onion,Madhya Pradesh,Dhar,Dhamnod APMC,22.5786572,75.2258637,3.0054666180241316,1.0612819455430273,1169.0718005875556,9,18,53,sparse,medium
onion,Onion||Madhya Pradesh||Dhar||Kukshi APMC,Onion,Madhya Pradesh,Dhar,Kukshi APMC,22.5786572,75.2258637,1.7979412669790489,0.9662428613865236,1074.5947464803132,9,18,53,sparse,medium
onion,Onion||Madhya Pradesh||Dhar||Manawar APMC,Onion,Madhya Pradesh,Dhar,Manawar APMC,22.5786572,75.2258637,0.9679171201451664,0.3939760330068376,1573.8580971031497,9,18,53,sparse,low
onion,Onion||Madhya Pradesh||Gwalior||Lashkar(F&V) APMC,Onion,Madhya Pradesh,Gwalior,Lashkar(F&V) APMC,26.203724700000002,78.1573628,42.80813172115506,26.672838142313672,1497.0301618299975,0,23,131,sparse,high
onion,Onion||Madhya Pradesh||Harda||Harda(F&V) APMC,Onion,Madhya Pradesh,Harda,Harda(F&V) APMC,22.2427973,77.1179173,1.0509202251486758,0.6864841950967049,1240.103967192999,3,20,44,sparse,low
onion,Onion||Madhya Pradesh||Harda||Timarni APMC,Onion,Madhya Pradesh,Harda,Timarni APMC,22.2427973,77.1179173,0.07033588632679397,0.07303639664343053,1471.6556225046384,3,20,44,sparse,low
onion,Onion||Madhya Pradesh||Hoshangabad||Hoshangabad APMC,Onion,Madhya Pradesh,Hoshangabad,Hoshangabad APMC,22.7545538,77.7198249,2.9721537620254312,3.4757468402830507,1513.8199027574542,2,14,41,sparse,medium
onion,Onion||Madhya Pradesh||Hoshangabad||Pipariya APMC,Onion,Madhya Pradesh,Hoshangabad,Pipariya APMC,22.7545538,77.7198249,2.7476166003907525,1.0515980455621803,1500.8675227940028,2,14,41,sparse,medium
onion,Onion||Madhya Pradesh||Indore||Indore APMC,Onion,Madhya Pradesh,Indore,Indore APMC,22.7203616,75.8681996,1816.4948846443508,1122.4846746984895,2310.375059139815,9,27,48,sparse,high
onion,Onion||Madhya Pradesh||Indore||Indore(F&V) APMC,Onion,Madhya Pradesh,Indore,Indore(F&V) APMC,22.7203616,75.8681996,2890.7891316123505,1539.0847495455862,1440.9828230197954,9,27,48,sparse,high
onion,Onion||Madhya Pradesh||Indore||Mhow APMC,Onion,Madhya Pradesh,Indore,Mhow APMC,22.7203616,75.8681996,1.991763894402372,4.80623660818612,1285.4752747103505,9,27,48,sparse,medium
onion,Onion||Madhya Pradesh||Indore||Sanwer APMC,Onion,Madhya Pradesh,Indore,Sanwer APMC,22.7203616,75.8681996,0.24359665571109954,0.12411038964044137,1399.6599859831115,9,27,48,sparse,low
onion,Onion||Madhya Pradesh||Jabalpur||Jabalpur(F&V) APMC,Onion,Madhya Pradesh,Jabalpur,Jabalpur(F&V) APMC,23.1701522,79.9324505,52.378915003484515,32.88377400923776,1396.5041514831435,0,2,28,sparse,high
onion,Onion||Madhya Pradesh||Jhabua||Petlawad APMC,Onion,Madhya Pradesh,Jhabua,Petlawad APMC,22.8869652,74.7243249,0.2777836617620858,0.21088662327138194,1272.0303169178826,9,18,53,sparse,low
onion,Onion||Madhya Pradesh||Jhabua||Thandla APMC,Onion,Madhya Pradesh,Jhabua,Thandla APMC,22.8869652,74.7243249,0.9374294948449611,1.0242254309786742,1589.2389624080581,9,18,53,sparse,low
onion,Onion||Madhya Pradesh||Khandwa||Khandwa APMC,Onion,Madhya Pradesh,Khandwa,Khandwa APMC,21.9769779,76.5675344,72.06971557201892,93.5985661473783,993.9911397209274,3,16,47,sparse,high
onion,Onion||Madhya Pradesh||Khandwa||Khandwa(F&V) APMC,Onion,Madhya Pradesh,Khandwa,Khandwa(F&V) APMC,21.9769779,76.5675344,69.565349942794,68.88169257848267,768.1605300587976,3,16,47,sparse,high
onion,Onion||Madhya Pradesh||Khargone||Badwaha APMC,Onion,Madhya Pradesh,Khargone,Badwaha APMC,21.9544729,75.7521248,0.876822747353075,0.3904625736219338,1510.7566809073824,2,20,61,sparse,low
onion,Onion||Madhya Pradesh||Khargone||Khargone APMC,Onion,Madhya Pradesh,Khargone,Khargone APMC,21.9544729,75.7521248,2.5525499840889188,0.8902076405710877,1019.9919373522002,2,20,61,sparse,medium
onion,Onion||Madhya Pradesh||Khargone||Sanawad APMC,Onion,Madhya Pradesh,Khargone,Sanawad APMC,21.9544729,75.7521248,14.46342258189418,55.15146039628191,1466.3289483938354,2,20,61,sparse,high
onion,Onion||Madhya Pradesh||Mandsaur||Mandsaur APMC,Onion,Madhya Pradesh,Mandsaur,Mandsaur APMC,24.2628148,75.385692,187.47545177619486,236.25598387956794,1268.7695864363043,3,11,47,sparse,high
onion,Onion||Madhya Pradesh||Mandsaur||Shamgarh(F&V) APMC,Onion,Madhya Pradesh,Mandsaur,Shamgarh(F&V) APMC,24.2628148,75.385692,19.83104724594256,36.07367356466491,762.5480722969285,3,11,47,sparse,high
onion,Onion||Madhya Pradesh||Mandsaur||Sitmau APMC,Onion,Madhya Pradesh,Mandsaur,Sitmau APMC,24.2628148,75.385692,2.7559056790156373,4.533828036907873,520.2282539992389,3,11,47,sparse,medium
onion,Onion||Madhya Pradesh||Neemuch||Neemuch APMC,Onion,Madhya Pradesh,Neemuch,Neemuch APMC,24.6305517,75.1829,34.24227313294741,41.9356828626037,1431.200880889088,3,8,41,sparse,high
onion,Onion||Madhya Pradesh||Rajgarh||Biaora APMC,Onion,Madhya Pradesh,Rajgarh,Biaora APMC,23.8716707,76.7744703,0.09892021112085933,0.0479510395957846,770.7705232609347,5,13,51,sparse,low
onion,Onion||Madhya Pradesh||Rajgarh||Narsinghgarh APMC,Onion,Madhya Pradesh,Rajgarh,Narsinghgarh APMC,23.8716707,76.7744703,72.54520929657738,92.01884383739487,1734.3012074014582,5,13,51,sparse,high
onion,Onion||Madhya Pradesh||Ratlam||Ratlam APMC,Onion,Madhya Pradesh,Ratlam,Ratlam APMC,23.5022201,74.9551534,481.2108405334551,445.9118632227214,1961.7531941979173,5,19,50,sparse,high
onion,Onion||Madhya Pradesh||Ratlam||Ratlam(F&V) APMC,Onion,Madhya Pradesh,Ratlam,Ratlam(F&V) APMC,23.5022201,74.9551534,710.2185902981232,700.441914909732,1156.7826957754041,5,19,50,sparse,high
onion,Onion||Madhya Pradesh||Ratlam||Sailana APMC,Onion,Madhya Pradesh,Ratlam,Sailana APMC,23.5022201,74.9551534,63.178694146734514,55.87780048314606,1509.5101768241489,5,19,50,sparse,high
onion,Onion||Madhya Pradesh||Sagar||Deori APMC,Onion,Madhya Pradesh,Sagar,Deori APMC,23.8083076,78.758254,26.131302716563734,49.396251691323755,983.8282644400864,1,3,38,sparse,high
onion,Onion||Madhya Pradesh||Sagar||Sagar(F&V) APMC,Onion,Madhya Pradesh,Sagar,Sagar(F&V) APMC,23.808307599999996,78.758254,28.046371367587394,25.939245237888425,1314.713676063485,1,3,38,sparse,high
onion,Onion||Madhya Pradesh||Sehore||Ashta APMC,Onion,Madhya Pradesh,Sehore,Ashta APMC,23.1150041,77.0665356,52.6385006569436,52.59771879964786,875.4832600612566,6,20,46,sparse,high
onion,Onion||Madhya Pradesh||Sehore||Sehore APMC,Onion,Madhya Pradesh,Sehore,Sehore APMC,23.115004100000004,77.0665356,107.35561360869794,101.86407579249914,1520.9325631836955,6,20,46,sparse,high
onion,Onion||Madhya Pradesh||Shajapur||Kalapipal APMC,Onion,Madhya Pradesh,Shajapur,Kalapipal APMC,23.417100200000004,76.6074794,31.25649236388238,50.96953085459762,1125.7143803234926,7,18,45,sparse,high
onion,Onion||Madhya Pradesh||Shajapur||Shajapur APMC,Onion,Madhya Pradesh,Shajapur,Shajapur APMC,23.4171002,76.6074794,534.6886691329211,425.61789536183664,1938.1364105761618,7,18,45,sparse,high
onion,Onion||Madhya Pradesh||Shajapur||Shajapur(F&V) APMC,Onion,Madhya Pradesh,Shajapur,Shajapur(F&V) APMC,23.417100199999997,76.6074794,707.1691526815674,695.1631302664512,1108.9667361167205,7,18,45,sparse,high
onion,Onion||Madhya Pradesh||Shajapur||Shujalpur APMC,Onion,Madhya Pradesh,Shajapur,Shujalpur APMC,23.4171002,76.6074794,122.40241796146753,139.2045206311523,1307.934669937195,7,18,45,sparse,high
onion,Onion||Madhya Pradesh||Ujjain||Ujjain APMC,Onion,Madhya Pradesh,Ujjain,Ujjain APMC,23.1885131,75.7716562,253.94085332998867,236.9657533258393,1885.418681136737,5,29,48,sparse,high
onion,Onion||Maharashtra||Ahmednagar||Kopargaon APMC,Onion,Maharashtra,Ahmednagar,Kopargaon APMC,19.1627725,74.8580243,587.0772065713339,352.13791688494376,2403.6443777577347,1,20,36,sparse,high
onion,Onion||Maharashtra||Ahmednagar||Sangamner APMC,Onion,Maharashtra,Ahmednagar,Sangamner APMC,19.1627725,74.8580243,710.5967536525304,410.342601759438,1465.4931373044208,1,20,36,sparse,high
onion,Onion||Maharashtra||Akola||Akola APMC,Onion,Maharashtra,Akola,Akola APMC,20.7618123,77.1921157,56.712489846153794,34.69181411425408,2200.7301965254364,0,2,31,sparse,high
onion,Onion||Maharashtra||Amarawati||Amrawati(Frui & Veg. Market) APMC,Onion,Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,19.5670323,76.4164557,40.73990779467548,13.950606432186467,1953.777052636881,3,3,36,sparse,high
onion,Onion||Maharashtra||Chattrapati Sambhajinagar||Chattrapati Sambhajinagar APMC,Onion,Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,19.5670323,76.4164557,253.8451396781552,157.7244197107346,1193.4494616979307,3,3,36,sparse,high
onion,Onion||Maharashtra||Chattrapati Sambhajinagar||Lasur Station APMC,Onion,Maharashtra,Chattrapati Sambhajinagar,Lasur Station APMC,19.5670323,76.4164557,508.65102164518436,281.958404808166,1432.1888170043455,3,3,36,sparse,high
onion,Onion||Maharashtra||Chattrapati Sambhajinagar||Vaijpur APMC,Onion,Maharashtra,Chattrapati Sambhajinagar,Vaijpur APMC,19.5670323,76.4164557,477.77740993002686,332.5052271074209,1785.517476635814,3,3,36,sparse,high
onion,Onion||Maharashtra||Dhule||Dhule APMC,Onion,Maharashtra,Dhule,Dhule APMC,21.1305215,74.4900614,121.89999212016772,114.60191817534803,1734.117215133355,0,14,62,sparse,high
onion,Onion||Maharashtra||Jalgaon||Bhusaval APMC,Onion,Maharashtra,Jalgaon,Bhusaval APMC,20.8428827,75.5261246,4.051127306497322,5.389634927684168,1751.4075455625384,1,5,48,sparse,medium
onion,Onion||Maharashtra||Jalgaon||Jalgaon APMC,Onion,Maharashtra,Jalgaon,Jalgaon APMC,20.8428827,75.5261246,138.0722731187686,118.07393488303065,1358.0431347411914,1,5,48,sparse,high
onion,Onion||Maharashtra||Kolhapur||Kolhapur APMC,Onion,Maharashtra,Kolhapur,Kolhapur APMC,16.7028412,74.2405329,523.4722345073412,223.10326985804954,1680.5636578427575,1,5,19,sparse,high
onion,Onion||Maharashtra||Mumbai||Vashi New Mumbai APMC,Onion,Maharashtra,Mumbai,Vashi New Mumbai APMC,19.054999,72.8692035,1124.7019099247298,303.56373275540585,1955.4107224278914,1,20,30,sparse,high
onion,Onion||Maharashtra||Nagpur||Kamthi APMC,Onion,Maharashtra,Nagpur,Kamthi APMC,21.1498134,79.0820556,1.6117136776735854,0.9510380038872585,2377.591455342827,1,2,15,sparse,medium
onion,Onion||Maharashtra||Nagpur||Nagpur APMC,Onion,Maharashtra,Nagpur,Nagpur APMC,21.1498134,79.0820556,229.6404603903241,113.83875908531498,1959.4442827117468,1,2,15,sparse,high
onion,Onion||Maharashtra||Nashik||Chandvad APMC,Onion,Maharashtra,Nashik,Chandvad APMC,20.0112475,73.7902364,953.7958318917417,512.7456654705366,1889.8854355700012,11,16,41,sparse,high
onion,Onion||Maharashtra||Nashik||Devala APMC,Onion,Maharashtra,Nashik,Devala APMC,20.0112475,73.7902364,1023.5487832399616,999.1904344038155,1564.1813670074735,11,16,41,sparse,high
onion,Onion||Maharashtra||Nashik||Kalvan APMC,Onion,Maharashtra,Nashik,Kalvan APMC,20.0112475,73.7902364,962.4715672896948,547.7010099932548,1487.8277191702348,11,16,41,sparse,high
onion,Onion||Maharashtra||Nashik||Lasalgaon APMC,Onion,Maharashtra,Nashik,Lasalgaon APMC,20.0112475,73.7902364,1525.3996839282654,901.7760408954318,1785.979711223174,11,16,41,sparse,high
onion,Onion||Maharashtra||Nashik||Lasalgaon(Niphad) APMC,Onion,Maharashtra,Nashik,Lasalgaon(Niphad) APMC,20.0112475,73.7902364,330.4909084952019,167.49835733042107,2095.5066684664266,11,16,41,sparse,high
onion,Onion||Maharashtra||Nashik||Lasalgaon(Vinchur) APMC,Onion,Maharashtra,Nashik,Lasalgaon(Vinchur) APMC,20.0112475,73.7902364,1338.1684344943203,616.6432739246378,1989.1216669533967,11,16,41,sparse,high
onion,Onion||Maharashtra||Nashik||Manmad APMC,Onion,Maharashtra,Nashik,Manmad APMC,20.0112475,73.7902364,511.672417770828,446.45419386014737,1729.3957565766884,11,16,41,sparse,high
onion,Onion||Maharashtra||Nashik||Nasik APMC,Onion,Maharashtra,Nashik,Nasik APMC,20.0112475,73.7902364,269.0162532288856,130.7171102112257,1871.0612410104743,11,16,41,sparse,high
